machine_id,timestamp,temperature,vibration,pressure
PUMP_B,2026-02-24 16:45:02,62.23,2.291,4.05
MOTOR_C,2026-02-24 16:45:02,72.54,2.147,3.87
COMPRESSOR_D,2026-02-24 16:45:02,62.51,1.397,4.74
PUMP_A,2026-02-24 16:45:04,91.42,4.035,2.74
PUMP_B,2026-02-24 16:45:04,62.42,1.729,3.94
MOTOR_C,2026-02-24 16:45:04,65.47,2.156,4.03
COMPRESSOR_D,2026-02-24 16:45:04,62.51,1.873,4.09
PUMP_A,2026-02-24 16:45:06,94.6,3.852,2.83
PUMP_B,2026-02-24 16:45:06,71.07,1.285,4.36
MOTOR_C,2026-02-24 16:45:06,62.28,1.396,3.81
COMPRESSOR_D,2026-02-24 16:45:06,62.43,1.7,3.97
PUMP_A,2026-02-24 16:45:08,82.42,3.464,2.26
PUMP_B,2026-02-24 16:45:08,62.05,2.088,4.52
MOTOR_C,2026-02-24 16:45:08,73.1,2.119,3.92
COMPRESSOR_D,2026-02-24 16:45:08,68.67,2.396,4.68
PUMP_A,2026-02-24 16:45:10,89.41,3.714,2.19
PUMP_B,2026-02-24 16:45:10,64.87,1.516,4.59
MOTOR_C,2026-02-24 16:45:10,68.85,2.246,4.66
COMPRESSOR_D,2026-02-24 16:45:10,66.74,1.277,3.69
PUMP_A,2026-02-24 16:45:12,93.0,4.113,2.72
PUMP_B,2026-02-24 16:45:12,64.22,2.051,3.69
MOTOR_C,2026-02-24 16:45:12,70.79,1.877,4.71
COMPRESSOR_D,2026-02-24 16:45:12,68.56,1.208,4.08
PUMP_A,2026-02-24 16:45:14,89.42,4.714,2.94
PUMP_B,2026-02-24 16:45:14,66.16,1.407,4.15
MOTOR_C,2026-02-24 16:45:14,65.19,1.884,4.57
COMPRESSOR_D,2026-02-24 16:45:14,64.43,1.196,4.5
PUMP_A,2026-02-24 16:45:16,86.35,4.275,2.16
PUMP_B,2026-02-24 16:45:16,66.02,1.622,4.34
MOTOR_C,2026-02-24 16:45:16,70.6,1.722,3.88
COMPRESSOR_D,2026-02-24 16:45:16,68.02,1.81,3.9
PUMP_A,2026-02-24 16:45:18,93.47,3.795,2.39
PUMP_B,2026-02-24 16:45:18,62.8,1.108,4.41
MOTOR_C,2026-02-24 16:45:18,68.78,2.08,4.46
COMPRESSOR_D,2026-02-24 16:45:18,63.09,1.744,4.6
PUMP_A,2026-02-24 16:45:20,88.94,4.141,2.58
PUMP_B,2026-02-24 16:45:20,72.13,1.276,3.75
MOTOR_C,2026-02-24 16:45:20,69.67,1.46,4.72
COMPRESSOR_D,2026-02-24 16:45:20,73.19,1.547,4.73
PUMP_A,2026-02-24 16:45:22,84.63,3.833,2.82
PUMP_B,2026-02-24 16:45:22,65.0,1.011,4.52
MOTOR_C,2026-02-24 16:45:22,72.49,1.547,4.04
COMPRESSOR_D,2026-02-24 16:45:22,66.6,1.959,4.15
PUMP_A,2026-02-24 16:45:24,91.69,4.334,2.19
PUMP_B,2026-02-24 16:45:24,62.09,1.799,4.67
MOTOR_C,2026-02-24 16:45:24,64.6,2.33,4.58
COMPRESSOR_D,2026-02-24 16:45:24,71.7,1.213,4.49
PUMP_A,2026-02-24 16:45:26,94.05,3.789,2.89
PUMP_B,2026-02-24 16:45:26,69.78,1.35,4.5
MOTOR_C,2026-02-24 16:45:26,68.01,1.441,3.73
COMPRESSOR_D,2026-02-24 16:45:26,72.92,1.326,4.0
PUMP_A,2026-02-24 16:45:28,89.91,4.737,2.59
PUMP_B,2026-02-24 16:45:28,69.46,1.043,3.76
MOTOR_C,2026-02-24 16:45:28,71.21,2.335,4.16
COMPRESSOR_D,2026-02-24 16:45:28,72.13,2.208,4.58
PUMP_A,2026-02-24 16:45:30,82.1,4.451,2.79
PUMP_B,2026-02-24 16:45:30,63.31,1.614,4.12
MOTOR_C,2026-02-24 16:45:30,69.73,1.692,4.67
COMPRESSOR_D,2026-02-24 16:45:30,65.96,2.324,4.41
PUMP_A,2026-02-24 16:45:32,83.12,3.825,2.34
PUMP_B,2026-02-24 16:45:32,72.64,1.022,4.49
MOTOR_C,2026-02-24 16:45:32,68.25,1.829,4.36
COMPRESSOR_D,2026-02-24 16:45:32,65.33,1.55,4.45
PUMP_A,2026-02-24 16:45:34,84.42,3.89,2.18
PUMP_B,2026-02-24 16:45:34,69.68,1.29,4.0
MOTOR_C,2026-02-24 16:45:34,68.42,1.206,4.39
COMPRESSOR_D,2026-02-24 16:45:34,70.68,2.247,3.7
PUMP_A,2026-02-24 16:45:36,88.37,4.783,2.7
PUMP_B,2026-02-24 16:45:36,70.65,2.3,4.31
MOTOR_C,2026-02-24 16:45:36,67.45,1.38,4.72
COMPRESSOR_D,2026-02-24 16:45:36,70.41,1.14,3.69
PUMP_A,2026-02-24 16:45:38,94.36,4.725,2.63
PUMP_B,2026-02-24 16:45:38,65.53,2.315,4.44
MOTOR_C,2026-02-24 16:45:38,67.0,2.366,4.74
COMPRESSOR_D,2026-02-24 16:45:38,64.69,1.127,4.18
PUMP_A,2026-02-24 16:45:40,91.51,4.21,2.2
PUMP_B,2026-02-24 16:45:40,64.87,1.985,4.06
MOTOR_C,2026-02-24 16:45:40,63.49,1.306,4.66
COMPRESSOR_D,2026-02-24 16:45:40,62.32,1.456,4.06
PUMP_A,2026-02-24 16:45:42,90.71,4.445,2.39
PUMP_B,2026-02-24 16:45:42,69.26,1.507,4.06
MOTOR_C,2026-02-24 16:45:42,65.91,1.329,4.31
COMPRESSOR_D,2026-02-24 16:45:42,73.94,2.124,3.61
PUMP_A,2026-02-24 16:45:44,88.47,3.663,2.26
PUMP_B,2026-02-24 16:45:44,64.5,1.389,3.63
MOTOR_C,2026-02-24 16:45:44,68.21,1.58,4.01
COMPRESSOR_D,2026-02-24 16:45:44,66.5,1.518,3.68
PUMP_A,2026-02-24 16:45:46,82.35,4.04,2.16
PUMP_B,2026-02-24 16:45:46,73.78,1.396,3.8
MOTOR_C,2026-02-24 16:45:46,72.38,1.882,4.13
COMPRESSOR_D,2026-02-24 16:45:46,67.75,1.873,3.9
PUMP_A,2026-02-24 16:45:48,82.61,3.883,2.57
PUMP_B,2026-02-24 16:45:48,63.91,1.786,3.76
MOTOR_C,2026-02-24 16:45:48,70.37,1.599,3.65
COMPRESSOR_D,2026-02-24 16:45:48,65.29,1.662,4.11
PUMP_A,2026-02-24 16:45:50,85.57,4.626,2.63
PUMP_B,2026-02-24 16:45:50,63.31,1.918,4.0
MOTOR_C,2026-02-24 16:45:50,64.12,2.366,4.52
COMPRESSOR_D,2026-02-24 16:45:50,71.8,2.051,3.95
PUMP_A,2026-02-24 16:45:52,86.18,4.753,2.69
PUMP_B,2026-02-24 16:45:52,63.16,1.303,4.14
MOTOR_C,2026-02-24 16:45:52,68.99,1.39,4.57
COMPRESSOR_D,2026-02-24 16:45:52,62.56,1.145,3.91
PUMP_A,2026-02-24 16:45:54,90.85,4.352,2.19
PUMP_B,2026-02-24 16:45:54,65.03,1.385,4.51
MOTOR_C,2026-02-24 16:45:54,66.45,2.188,4.46
COMPRESSOR_D,2026-02-24 16:45:54,67.15,1.697,4.48
PUMP_A,2026-02-24 16:45:56,90.07,3.259,2.06
PUMP_B,2026-02-24 16:45:56,69.24,1.29,4.44
MOTOR_C,2026-02-24 16:45:56,66.33,1.806,3.96
COMPRESSOR_D,2026-02-24 16:45:56,73.35,1.096,3.98
PUMP_A,2026-02-24 16:45:58,94.52,4.415,2.94
PUMP_B,2026-02-24 16:45:58,66.48,2.041,4.63
MOTOR_C,2026-02-24 16:45:58,64.09,2.282,3.86
COMPRESSOR_D,2026-02-24 16:45:58,63.5,2.044,4.78
PUMP_A,2026-02-24 16:46:00,87.61,3.445,2.54
PUMP_B,2026-02-24 16:46:00,71.59,1.28,3.64
MOTOR_C,2026-02-24 16:46:00,67.83,1.064,3.62
COMPRESSOR_D,2026-02-24 16:46:00,62.0,2.024,4.75
PUMP_A,2026-02-24 16:46:02,82.35,3.932,2.41
PUMP_B,2026-02-24 16:46:02,68.62,2.173,3.76
MOTOR_C,2026-02-24 16:46:02,68.58,1.032,4.79
COMPRESSOR_D,2026-02-24 16:46:02,65.75,1.43,4.51
PUMP_A,2026-02-24 16:46:04,84.36,3.94,2.06
PUMP_B,2026-02-24 16:46:04,65.47,1.843,3.77
MOTOR_C,2026-02-24 16:46:04,66.91,2.187,4.31
COMPRESSOR_D,2026-02-24 16:46:04,67.77,1.75,3.93
PUMP_A,2026-02-24 16:46:06,86.99,4.449,2.36
PUMP_B,2026-02-24 16:46:06,72.84,2.149,3.66
MOTOR_C,2026-02-24 16:46:06,65.17,2.287,4.67
COMPRESSOR_D,2026-02-24 16:46:06,64.89,1.837,4.11
PUMP_A,2026-02-24 16:46:08,88.74,4.638,2.01
PUMP_B,2026-02-24 16:46:08,64.27,2.203,4.77
MOTOR_C,2026-02-24 16:46:08,62.58,2.384,3.63
COMPRESSOR_D,2026-02-24 16:46:08,66.6,1.815,4.1
PUMP_A,2026-02-24 16:46:10,94.33,4.261,2.36
PUMP_B,2026-02-24 16:46:10,71.82,1.838,4.42
MOTOR_C,2026-02-24 16:46:10,64.03,1.77,4.41
COMPRESSOR_D,2026-02-24 16:46:10,70.87,1.257,4.57
PUMP_A,2026-02-24 16:46:12,94.29,4.098,2.27
PUMP_B,2026-02-24 16:46:12,65.71,1.264,4.53
MOTOR_C,2026-02-24 16:46:12,67.34,1.321,4.59
COMPRESSOR_D,2026-02-24 16:46:12,70.1,2.283,4.75
PUMP_A,2026-02-24 16:46:14,84.33,4.433,2.47
PUMP_B,2026-02-24 16:46:14,62.81,1.495,4.4
MOTOR_C,2026-02-24 16:46:14,67.87,1.029,4.38
COMPRESSOR_D,2026-02-24 16:46:14,68.13,1.847,3.8
PUMP_A,2026-02-24 16:46:16,86.53,3.816,2.37
PUMP_B,2026-02-24 16:46:16,72.06,1.664,3.71
MOTOR_C,2026-02-24 16:46:16,72.84,1.208,4.41
COMPRESSOR_D,2026-02-24 16:46:16,72.43,2.377,3.93
PUMP_A,2026-02-24 16:46:18,91.05,3.617,2.01
PUMP_B,2026-02-24 16:46:18,71.14,2.218,4.49
MOTOR_C,2026-02-24 16:46:18,69.67,1.171,3.69
COMPRESSOR_D,2026-02-24 16:46:18,63.29,2.207,3.99
PUMP_A,2026-02-24 16:46:20,90.24,3.737,2.34
PUMP_B,2026-02-24 16:46:20,66.33,1.353,4.4
MOTOR_C,2026-02-24 16:46:20,68.1,1.033,4.27
COMPRESSOR_D,2026-02-24 16:46:20,68.51,2.009,4.07
PUMP_A,2026-02-24 16:46:22,84.74,3.964,2.48
PUMP_B,2026-02-24 16:46:22,66.39,2.092,4.22
MOTOR_C,2026-02-24 16:46:22,65.75,1.792,4.45
COMPRESSOR_D,2026-02-24 16:46:22,70.64,1.18,4.28
PUMP_A,2026-02-24 16:46:24,93.85,4.192,2.84
PUMP_B,2026-02-24 16:46:24,72.53,1.183,4.63
MOTOR_C,2026-02-24 16:46:24,71.02,1.511,4.36
COMPRESSOR_D,2026-02-24 16:46:24,63.77,1.268,4.71
PUMP_A,2026-02-24 16:46:26,87.91,3.352,2.51
PUMP_B,2026-02-24 16:46:26,71.63,1.801,4.65
MOTOR_C,2026-02-24 16:46:26,63.58,1.946,4.45
COMPRESSOR_D,2026-02-24 16:46:26,66.0,1.776,3.84
PUMP_A,2026-02-24 16:46:28,93.46,3.744,2.99
PUMP_B,2026-02-24 16:46:28,68.82,2.278,4.26
MOTOR_C,2026-02-24 16:46:28,72.02,1.397,4.75
COMPRESSOR_D,2026-02-24 16:46:28,72.68,2.03,4.75
PUMP_A,2026-02-24 16:46:30,92.35,4.7,2.46
PUMP_B,2026-02-24 16:46:30,64.55,2.148,4.24
MOTOR_C,2026-02-24 16:46:30,62.22,1.323,4.72
COMPRESSOR_D,2026-02-24 16:46:30,64.0,2.139,4.09
PUMP_A,2026-02-24 16:46:32,84.81,4.546,2.96
PUMP_B,2026-02-24 16:46:32,70.71,1.8,4.03
MOTOR_C,2026-02-24 16:46:32,62.99,2.257,4.39
COMPRESSOR_D,2026-02-24 16:46:32,62.3,1.669,3.62
PUMP_A,2026-02-24 16:46:34,90.73,4.565,2.25
PUMP_B,2026-02-24 16:46:34,66.22,1.126,4.14
MOTOR_C,2026-02-24 16:46:34,71.75,2.052,3.74
COMPRESSOR_D,2026-02-24 16:46:34,62.66,1.258,3.72
PUMP_A,2026-02-24 16:46:36,90.66,4.04,2.92
PUMP_B,2026-02-24 16:46:36,68.63,1.253,3.7
MOTOR_C,2026-02-24 16:46:36,64.2,2.31,4.36
COMPRESSOR_D,2026-02-24 16:46:36,62.34,1.533,4.76
PUMP_A,2026-02-24 16:46:38,87.38,4.079,2.4
PUMP_B,2026-02-24 16:46:38,69.32,1.759,3.6
MOTOR_C,2026-02-24 16:46:38,64.33,2.175,4.37
COMPRESSOR_D,2026-02-24 16:46:38,70.66,1.211,3.65
PUMP_A,2026-02-24 16:46:40,88.2,4.254,2.27
PUMP_B,2026-02-24 16:46:40,65.58,1.752,4.31
MOTOR_C,2026-02-24 16:46:40,64.72,1.957,4.37
COMPRESSOR_D,2026-02-24 16:46:40,66.75,2.383,4.49
PUMP_A,2026-02-24 16:46:42,89.49,4.094,2.38
PUMP_B,2026-02-24 16:46:42,65.63,1.46,4.74
MOTOR_C,2026-02-24 16:46:42,73.26,2.398,3.65
COMPRESSOR_D,2026-02-24 16:46:42,73.47,2.151,4.75
PUMP_A,2026-02-24 16:46:44,94.91,4.074,2.89
PUMP_B,2026-02-24 16:46:44,64.05,2.182,4.72
MOTOR_C,2026-02-24 16:46:44,67.26,1.115,4.5
COMPRESSOR_D,2026-02-24 16:46:44,62.92,1.161,4.69
PUMP_A,2026-02-24 16:46:46,89.82,3.371,2.48
PUMP_B,2026-02-24 16:46:46,72.12,1.85,4.5
MOTOR_C,2026-02-24 16:46:46,66.2,1.873,4.75
COMPRESSOR_D,2026-02-24 16:46:46,70.95,1.035,4.62
PUMP_A,2026-02-24 16:46:48,94.32,3.583,2.47
PUMP_B,2026-02-24 16:46:48,69.85,2.306,4.19
MOTOR_C,2026-02-24 16:46:48,70.67,1.805,4.34
COMPRESSOR_D,2026-02-24 16:46:48,68.03,2.091,3.81
PUMP_A,2026-02-24 16:46:50,86.28,3.95,2.11
PUMP_B,2026-02-24 16:46:50,69.68,1.243,4.22
MOTOR_C,2026-02-24 16:46:50,73.94,2.174,4.44
COMPRESSOR_D,2026-02-24 16:46:50,72.91,1.698,4.53
PUMP_A,2026-02-24 16:46:52,84.35,3.349,2.8
PUMP_B,2026-02-24 16:46:52,65.54,1.182,4.03
MOTOR_C,2026-02-24 16:46:52,71.54,1.614,4.17
COMPRESSOR_D,2026-02-24 16:46:52,70.79,1.794,3.86
PUMP_A,2026-02-24 16:46:54,89.24,4.237,2.66
PUMP_B,2026-02-24 16:46:54,63.39,1.944,3.89
MOTOR_C,2026-02-24 16:46:54,72.94,1.141,3.65
COMPRESSOR_D,2026-02-24 16:46:54,69.24,1.023,3.6
PUMP_A,2026-02-24 16:46:56,83.86,3.986,2.57
PUMP_B,2026-02-24 16:46:56,66.58,1.318,3.74
MOTOR_C,2026-02-24 16:46:56,62.83,2.179,4.62
COMPRESSOR_D,2026-02-24 16:46:56,70.36,2.109,4.0
PUMP_A,2026-02-24 16:46:58,94.4,4.742,2.07
PUMP_B,2026-02-24 16:46:58,67.67,1.132,4.5
MOTOR_C,2026-02-24 16:46:58,70.59,2.347,4.65
COMPRESSOR_D,2026-02-24 16:46:58,69.89,1.417,3.9
PUMP_A,2026-02-24 16:47:00,93.01,3.978,2.63
PUMP_B,2026-02-24 16:47:00,63.94,1.601,4.49
MOTOR_C,2026-02-24 16:47:00,71.48,2.037,3.76
COMPRESSOR_D,2026-02-24 16:47:00,72.35,1.314,4.17
PUMP_A,2026-02-24 16:47:02,89.65,3.685,2.41
PUMP_B,2026-02-24 16:47:02,73.2,1.859,4.38
MOTOR_C,2026-02-24 16:47:02,67.43,1.064,3.81
COMPRESSOR_D,2026-02-24 16:47:02,62.96,2.146,3.85
PUMP_A,2026-02-24 16:47:04,83.87,4.752,2.19
PUMP_B,2026-02-24 16:47:04,67.07,1.637,3.8
MOTOR_C,2026-02-24 16:47:04,68.6,1.162,4.11
COMPRESSOR_D,2026-02-24 16:47:04,68.75,1.99,4.7
PUMP_A,2026-02-24 16:47:06,82.4,4.299,2.33
PUMP_B,2026-02-24 16:47:06,66.84,2.281,3.68
MOTOR_C,2026-02-24 16:47:06,69.32,1.804,3.96
COMPRESSOR_D,2026-02-24 16:47:06,71.8,2.365,4.78
PUMP_A,2026-02-24 16:47:08,83.49,3.64,2.58
PUMP_B,2026-02-24 16:47:08,72.26,1.191,4.17
MOTOR_C,2026-02-24 16:47:08,70.9,1.136,3.82
COMPRESSOR_D,2026-02-24 16:47:08,66.53,1.072,3.76
PUMP_A,2026-02-24 16:47:10,93.0,4.646,2.42
PUMP_B,2026-02-24 16:47:10,64.53,1.625,4.7
MOTOR_C,2026-02-24 16:47:10,63.22,1.44,4.78
COMPRESSOR_D,2026-02-24 16:47:10,67.67,1.972,4.71
PUMP_A,2026-02-24 16:47:12,89.79,3.779,2.13
PUMP_B,2026-02-24 16:47:12,69.92,1.055,4.79
MOTOR_C,2026-02-24 16:47:12,70.13,2.007,3.8
COMPRESSOR_D,2026-02-24 16:47:12,72.6,1.781,4.77
PUMP_A,2026-02-24 16:47:14,87.94,4.794,2.6
PUMP_B,2026-02-24 16:47:14,66.98,1.735,4.5
MOTOR_C,2026-02-24 16:47:14,63.77,1.51,3.72
COMPRESSOR_D,2026-02-24 16:47:14,68.35,1.922,4.45
PUMP_A,2026-02-24 16:47:16,91.23,4.602,2.94
PUMP_B,2026-02-24 16:47:16,68.15,1.501,3.92
MOTOR_C,2026-02-24 16:47:16,68.4,1.027,3.83
COMPRESSOR_D,2026-02-24 16:47:16,67.52,1.514,3.62
PUMP_A,2026-02-24 16:47:18,87.54,3.933,2.3
PUMP_B,2026-02-24 16:47:18,70.9,1.656,4.6
MOTOR_C,2026-02-24 16:47:18,67.96,1.915,4.16
COMPRESSOR_D,2026-02-24 16:47:18,66.98,1.083,4.53
PUMP_A,2026-02-24 16:47:20,88.59,3.951,2.47
PUMP_B,2026-02-24 16:47:20,67.99,2.16,4.04
MOTOR_C,2026-02-24 16:47:20,73.88,1.429,4.51
COMPRESSOR_D,2026-02-24 16:47:20,67.1,2.229,3.95
PUMP_A,2026-02-24 16:47:22,89.94,3.448,2.56
PUMP_B,2026-02-24 16:47:22,68.45,1.788,4.22
MOTOR_C,2026-02-24 16:47:22,67.09,1.987,4.22
COMPRESSOR_D,2026-02-24 16:47:22,72.0,1.259,4.33
PUMP_A,2026-02-24 16:47:24,93.96,3.974,2.2
PUMP_B,2026-02-24 16:47:24,69.19,1.696,4.42
MOTOR_C,2026-02-24 16:47:24,63.69,1.661,4.35
COMPRESSOR_D,2026-02-24 16:47:24,65.96,1.209,4.13
PUMP_A,2026-02-24 16:47:26,84.18,4.295,2.62
PUMP_B,2026-02-24 16:47:26,62.79,2.275,4.04
MOTOR_C,2026-02-24 16:47:26,67.76,1.677,4.11
COMPRESSOR_D,2026-02-24 16:47:26,69.23,1.412,4.26
PUMP_A,2026-02-24 16:47:28,86.58,4.118,2.27
PUMP_B,2026-02-24 16:47:28,71.07,2.349,4.45
MOTOR_C,2026-02-24 16:47:28,64.06,2.004,3.78
COMPRESSOR_D,2026-02-24 16:47:28,67.23,2.369,4.59
PUMP_A,2026-02-24 16:47:30,89.77,3.278,2.65
PUMP_B,2026-02-24 16:47:30,67.83,2.132,3.71
MOTOR_C,2026-02-24 16:47:30,67.06,1.758,3.75
COMPRESSOR_D,2026-02-24 16:47:30,64.48,1.891,4.47
PUMP_A,2026-02-24 16:47:32,83.77,4.49,2.89
PUMP_B,2026-02-24 16:47:32,66.4,1.858,3.93
MOTOR_C,2026-02-24 16:47:32,64.24,1.919,4.67
COMPRESSOR_D,2026-02-24 16:47:32,67.28,1.328,4.54
PUMP_A,2026-02-24 16:47:34,87.06,3.769,2.99
PUMP_B,2026-02-24 16:47:34,69.1,2.391,4.71
MOTOR_C,2026-02-24 16:47:34,73.56,1.447,4.64
COMPRESSOR_D,2026-02-24 16:47:34,69.17,2.381,4.54
PUMP_A,2026-02-24 16:47:36,90.18,4.672,2.4
PUMP_B,2026-02-24 16:47:36,73.1,1.461,4.48
MOTOR_C,2026-02-24 16:47:36,68.13,2.16,4.72
COMPRESSOR_D,2026-02-24 16:47:36,65.23,1.689,3.77
PUMP_A,2026-02-24 16:47:38,83.18,4.351,2.45
PUMP_B,2026-02-24 16:47:38,63.7,2.38,3.77
MOTOR_C,2026-02-24 16:47:38,66.12,1.186,4.15
COMPRESSOR_D,2026-02-24 16:47:38,62.13,1.238,3.94
PUMP_A,2026-02-24 16:47:41,84.3,4.389,2.74
PUMP_B,2026-02-24 16:47:41,69.74,2.096,4.36
MOTOR_C,2026-02-24 16:47:41,70.93,1.835,3.67
COMPRESSOR_D,2026-02-24 16:47:41,70.91,1.562,4.61
PUMP_A,2026-02-24 16:47:43,87.83,4.32,2.1
PUMP_B,2026-02-24 16:47:43,62.11,2.308,4.35
MOTOR_C,2026-02-24 16:47:43,65.04,1.96,3.77
COMPRESSOR_D,2026-02-24 16:47:43,72.77,2.374,4.47
PUMP_A,2026-02-24 16:47:45,94.32,3.558,2.58
PUMP_B,2026-02-24 16:47:45,70.9,2.042,3.86
MOTOR_C,2026-02-24 16:47:45,67.03,1.03,4.71
COMPRESSOR_D,2026-02-24 16:47:45,62.35,1.255,3.71
PUMP_A,2026-02-24 16:47:47,90.62,3.842,2.82
PUMP_B,2026-02-24 16:47:47,69.0,1.665,3.61
MOTOR_C,2026-02-24 16:47:47,65.14,1.303,3.95
COMPRESSOR_D,2026-02-24 16:47:47,62.19,1.571,4.6
PUMP_A,2026-02-24 16:47:49,83.44,3.545,2.5
PUMP_B,2026-02-24 16:47:49,66.86,2.34,4.7
MOTOR_C,2026-02-24 16:47:49,70.37,1.5,3.7
COMPRESSOR_D,2026-02-24 16:47:49,67.72,1.32,4.49
PUMP_A,2026-02-24 16:47:51,90.11,3.359,2.51
PUMP_B,2026-02-24 16:47:51,73.96,1.488,4.76
MOTOR_C,2026-02-24 16:47:51,72.87,1.502,4.79
COMPRESSOR_D,2026-02-24 16:47:51,73.57,1.095,4.43
PUMP_A,2026-02-24 16:47:53,85.43,4.019,2.52
PUMP_B,2026-02-24 16:47:53,65.36,1.47,3.76
MOTOR_C,2026-02-24 16:47:53,67.94,1.285,4.71
COMPRESSOR_D,2026-02-24 16:47:53,66.51,2.127,4.25
PUMP_A,2026-02-24 16:47:55,91.14,3.784,2.08
PUMP_B,2026-02-24 16:47:55,63.13,2.134,4.17
MOTOR_C,2026-02-24 16:47:55,73.12,1.4,4.63
COMPRESSOR_D,2026-02-24 16:47:55,68.39,1.69,4.0
PUMP_A,2026-02-24 16:47:57,85.25,3.597,2.14
PUMP_B,2026-02-24 16:47:57,70.49,1.405,4.51
MOTOR_C,2026-02-24 16:47:57,72.61,1.857,4.72
COMPRESSOR_D,2026-02-24 16:47:57,72.57,1.017,3.83
PUMP_A,2026-02-24 16:47:59,88.6,4.376,2.29
PUMP_B,2026-02-24 16:47:59,70.09,1.498,4.22
MOTOR_C,2026-02-24 16:47:59,69.01,1.8,3.64
COMPRESSOR_D,2026-02-24 16:47:59,71.53,1.185,4.07
PUMP_A,2026-02-24 16:48:01,94.81,3.336,2.34
PUMP_B,2026-02-24 16:48:01,72.94,1.979,4.08
MOTOR_C,2026-02-24 16:48:01,68.54,2.237,4.71
COMPRESSOR_D,2026-02-24 16:48:01,62.16,2.4,4.15
PUMP_A,2026-02-24 16:48:03,90.76,4.307,2.4
PUMP_B,2026-02-24 16:48:03,73.07,2.2,4.16
MOTOR_C,2026-02-24 16:48:03,62.54,1.753,4.67
COMPRESSOR_D,2026-02-24 16:48:03,65.64,1.853,4.32
PUMP_A,2026-02-24 16:48:05,93.24,3.341,2.47
PUMP_B,2026-02-24 16:48:05,65.52,1.82,3.81
MOTOR_C,2026-02-24 16:48:05,72.2,1.593,4.59
COMPRESSOR_D,2026-02-24 16:48:05,68.01,1.364,3.85
PUMP_A,2026-02-24 16:48:07,84.46,3.836,2.94
PUMP_B,2026-02-24 16:48:07,65.72,1.41,4.69
MOTOR_C,2026-02-24 16:48:07,71.24,2.202,4.75
COMPRESSOR_D,2026-02-24 16:48:07,69.15,1.83,4.76
PUMP_A,2026-02-24 16:48:09,84.94,4.331,2.57
PUMP_B,2026-02-24 16:48:09,66.23,2.35,4.71
MOTOR_C,2026-02-24 16:48:09,63.44,2.246,4.08
COMPRESSOR_D,2026-02-24 16:48:09,66.26,1.708,4.41
PUMP_A,2026-02-24 16:48:11,84.07,4.45,2.39
PUMP_B,2026-02-24 16:48:11,65.83,2.143,4.12
MOTOR_C,2026-02-24 16:48:11,66.08,1.567,4.53
COMPRESSOR_D,2026-02-24 16:48:11,65.82,1.336,4.5
PUMP_A,2026-02-24 16:48:13,89.26,4.309,2.65
PUMP_B,2026-02-24 16:48:13,70.11,2.394,4.38
MOTOR_C,2026-02-24 16:48:13,65.47,1.04,4.66
COMPRESSOR_D,2026-02-24 16:48:13,72.87,2.229,4.63
PUMP_A,2026-02-24 16:48:15,93.98,4.031,2.71
PUMP_B,2026-02-24 16:48:15,70.3,2.3,4.55
MOTOR_C,2026-02-24 16:48:15,69.94,1.62,4.71
COMPRESSOR_D,2026-02-24 16:48:15,73.67,1.07,4.19
PUMP_A,2026-02-24 16:48:17,92.23,3.887,2.06
PUMP_B,2026-02-24 16:48:17,72.8,1.089,4.46
MOTOR_C,2026-02-24 16:48:17,70.54,1.589,3.99
COMPRESSOR_D,2026-02-24 16:48:17,69.99,1.451,4.75
PUMP_A,2026-02-24 16:48:19,90.07,3.392,2.03
PUMP_B,2026-02-24 16:48:19,62.78,2.222,4.3
MOTOR_C,2026-02-24 16:48:19,72.01,2.169,4.21
COMPRESSOR_D,2026-02-24 16:48:19,71.62,1.822,3.65
PUMP_A,2026-02-24 16:48:21,88.94,3.508,2.85
PUMP_B,2026-02-24 16:48:21,71.3,1.102,4.25
MOTOR_C,2026-02-24 16:48:21,73.31,1.444,4.55
COMPRESSOR_D,2026-02-24 16:48:21,66.77,1.08,3.91
PUMP_A,2026-02-24 16:48:23,83.28,3.912,2.2
PUMP_B,2026-02-24 16:48:23,64.01,1.21,3.69
MOTOR_C,2026-02-24 16:48:23,64.8,1.072,4.4
COMPRESSOR_D,2026-02-24 16:48:23,71.97,1.127,3.94
PUMP_A,2026-02-24 16:48:25,88.97,3.451,2.98
PUMP_B,2026-02-24 16:48:25,72.74,2.042,4.39
MOTOR_C,2026-02-24 16:48:25,64.87,1.355,4.28
COMPRESSOR_D,2026-02-24 16:48:25,65.12,1.557,4.17
PUMP_A,2026-02-24 16:48:27,88.1,3.332,2.86
PUMP_B,2026-02-24 16:48:27,66.97,1.139,4.78
MOTOR_C,2026-02-24 16:48:27,70.42,2.194,4.38
COMPRESSOR_D,2026-02-24 16:48:27,63.88,1.637,4.04
PUMP_A,2026-02-24 16:48:29,93.73,3.575,2.5
PUMP_B,2026-02-24 16:48:29,70.97,2.193,4.35
MOTOR_C,2026-02-24 16:48:29,71.92,2.37,3.65
COMPRESSOR_D,2026-02-24 16:48:29,73.48,1.299,4.59
PUMP_A,2026-02-24 16:48:31,92.03,3.541,2.75
PUMP_B,2026-02-24 16:48:31,66.62,1.071,4.03
MOTOR_C,2026-02-24 16:48:31,72.1,1.382,3.67
COMPRESSOR_D,2026-02-24 16:48:31,63.12,2.055,4.7
PUMP_A,2026-02-24 16:48:33,83.69,4.401,2.64
